Year,Month,Day,MIROC-ESM
1996,7,9,22.27
1996,7,10,21.92
1996,7,11,21.55
1996,7,12,21.20
1996,7,13,20.85
1996,7,14,20.50
1996,7,15,20.16
1996,7,16,19.83
1996,7,17,19.50
1996,7,18,19.16
1996,7,19,18.81
1996,7,20,18.40
1996,7,21,18.06
1996,7,22,17.78
1996,7,23,17.46
1996,7,24,17.11
1996,7,25,16.81
1996,7,26,16.52
1996,7,27,16.23
1996,7,28,15.95
1996,7,29,15.72
1996,7,30,15.47
1996,7,31,15.22
1996,8,1,14.98
1996,8,2,14.69
1996,8,3,14.45
1996,8,4,14.24
1996,8,5,14.01
1996,8,6,13.78
1996,8,7,13.55
1996,8,8,13.31
1996,8,9,13.10
1996,8,10,12.90
1996,8,11,12.64
1996,8,12,12.44
1996,8,13,12.23
1996,8,14,11.99
1996,8,15,11.78
1996,8,16,11.64
1996,8,17,11.43
1996,8,18,11.20
1996,8,19,11.03
1996,8,20,10.85
1996,8,21,10.64
1996,8,22,10.50
1996,8,23,10.35
1996,8,24,10.19
1996,8,25,10.00
1996,8,26,9.83
1996,8,27,9.61
1996,8,28,9.46
1996,8,29,9.30
1996,8,30,9.13
1996,8,31,8.99
1996,9,1,8.85
1996,9,2,8.66
1996,9,3,8.53
1996,9,4,8.35
1996,9,5,8.20
1996,9,6,8.07
1996,9,7,7.97
1996,9,8,7.89
1996,9,9,7.78
1996,9,10,7.66
1996,9,11,7.52
1996,9,12,7.39
1996,9,13,7.27
1996,9,14,7.11
1996,9,15,6.98
1996,9,16,6.85
1996,9,17,6.74
1996,9,18,6.63
1996,9,19,6.52
1996,9,20,6.43
1996,9,21,6.34
1996,9,22,6.25
1996,9,23,6.14
1996,9,24,6.02
1996,9,25,5.90
1996,9,26,5.80
1996,9,27,5.71
1996,9,28,5.63
1996,9,29,5.54
1996,9,30,5.47
1996,10,1,5.38
1996,10,2,5.30
1996,10,3,5.21
1996,10,4,5.12
1996,10,5,5.03
1996,10,6,4.92
1996,10,7,4.82
1996,10,8,4.71
1996,10,9,4.65
1996,10,10,4.56
1996,10,11,4.46
1996,10,12,4.37
1996,10,13,4.35
1996,10,14,4.33
1996,10,15,4.26
1996,10,16,4.17
1996,10,17,4.09
1996,10,18,4.02
1996,10,19,3.94
1996,10,20,3.87
1996,10,21,3.80
1996,10,22,3.73
1996,10,23,3.68
1996,10,24,3.59
1996,10,25,3.48
1996,10,26,3.45
1996,10,27,3.42
1996,10,28,3.35
1996,10,29,3.31
1996,10,30,3.25
1996,10,31,3.20
1996,11,1,3.19
1996,11,2,3.14
1996,11,3,3.07
1996,11,4,3.01
1996,11,5,2.95
1996,11,6,2.90
1996,11,7,2.85
1996,11,8,2.80
1996,11,9,2.77
1996,11,10,2.74
1996,11,11,2.71
1996,11,12,2.65
1996,11,13,2.59
1996,11,14,2.54
1996,11,15,2.49
1996,11,16,2.44
1996,11,17,2.38
1996,11,18,2.32
1996,11,19,2.29
1996,11,20,2.26
1996,11,21,2.26
1996,11,22,2.22
1996,11,23,2.19
1996,11,24,2.17
1996,11,25,5.81
1996,11,26,4.84
1996,11,27,3.37
1996,11,28,2.57
1996,11,29,2.24
1996,11,30,4.26
1996,12,1,10.48
1996,12,2,22.25
1996,12,3,25.42
1996,12,4,20.05
1996,12,5,24.72
1996,12,6,27.55
1996,12,7,28.47
1996,12,8,15.64
1996,12,9,20.02
1996,12,10,119.89
1996,12,11,145.93
1996,12,12,90.84
1996,12,13,39.12
1996,12,14,18.57
1996,12,15,12.09
1996,12,16,66.95
1996,12,17,103.18
1996,12,18,46.88
1996,12,19,23.00
1996,12,20,15.08
1996,12,21,12.66
1996,12,22,11.90
1996,12,23,11.56
1996,12,24,11.33
1996,12,25,11.12
1996,12,26,10.93
1996,12,27,10.75
1996,12,28,10.58
1996,12,29,10.40
1996,12,30,10.22
1996,12,31,10.06
1997,1,1,9.89
1997,1,2,9.72
1997,1,3,9.55
1997,1,4,9.39
1997,1,5,9.22
1997,1,6,12.11
1997,1,7,9.18
1997,1,8,8.86
1997,1,9,14.29
1997,1,10,8.92
1997,1,11,8.55
1997,1,12,8.36
1997,1,13,8.21
1997,1,14,8.08
1997,1,15,7.93
1997,1,16,7.80
1997,1,17,7.68
1997,1,18,7.55
1997,1,19,7.41
1997,1,20,7.28
1997,1,21,7.15
1997,1,22,7.04
1997,1,23,6.93
1997,1,24,6.83
1997,1,25,6.71
1997,1,26,6.60
1997,1,27,6.49
1997,1,28,6.37
1997,1,29,6.25
1997,1,30,6.15
1997,1,31,6.04
1997,2,1,5.95
1997,2,2,5.86
1997,2,3,5.77
1997,2,4,5.67
1997,2,5,5.57
1997,2,6,5.47
1997,2,7,5.37
1997,2,8,5.28
1997,2,9,5.19
1997,2,10,5.11
1997,2,11,5.03
1997,2,12,4.94
1997,2,13,4.85
1997,2,14,7.62
1997,2,15,4.74
1997,2,16,4.66
1997,2,17,4.58
1997,2,18,4.50
1997,2,19,4.41
1997,2,20,19.99
1997,2,21,124.92
1997,2,22,70.48
1997,2,23,26.67
1997,2,24,99.28
1997,2,25,209.65
1997,2,26,308.63
1997,2,27,422.59
1997,2,28,431.15
1997,3,1,359.53
1997,3,2,263.78
1997,3,3,296.56
1997,3,4,222.10
1997,3,5,105.26
1997,3,6,151.19
1997,3,7,195.60
1997,3,8,172.65
1997,3,9,97.45
1997,3,10,76.04
1997,3,11,82.92
1997,3,12,61.25
1997,3,13,50.61
1997,3,14,46.35
1997,3,15,44.55
1997,3,16,43.50
1997,3,17,42.71
1997,3,18,41.98
1997,3,19,41.27
1997,3,20,56.81
1997,3,21,103.37
1997,3,22,66.23
1997,3,23,50.17
1997,3,24,80.50
1997,3,25,140.46
1997,3,26,197.14
1997,3,27,301.81
1997,3,28,345.89
1997,3,29,326.02
1997,3,30,277.85
1997,3,31,230.80
1997,4,1,187.09
1997,4,2,219.25
1997,4,3,151.39
1997,4,4,108.99
1997,4,5,94.17
1997,4,6,95.27
1997,4,7,94.70
1997,4,8,96.39
1997,4,9,90.25
1997,4,10,80.27
1997,4,11,71.59
1997,4,12,63.94
1997,4,13,58.99
1997,4,14,56.27
1997,4,15,54.73
1997,4,16,53.68
1997,4,17,52.75
1997,4,18,51.86
1997,4,19,51.00
1997,4,20,50.16
1997,4,21,49.33
1997,4,22,92.82
1997,4,23,110.88
1997,4,24,80.92
1997,4,25,60.37
1997,4,26,51.45
1997,4,27,47.97
1997,4,28,46.37
1997,4,29,45.37
1997,4,30,44.57
1997,5,1,43.82
1997,5,2,43.09
1997,5,3,42.38
1997,5,4,41.65
1997,5,5,40.92
1997,5,6,40.25
1997,5,7,39.61
1997,5,8,38.96
1997,5,9,38.31
1997,5,10,37.63
1997,5,11,36.95
1997,5,12,36.36
1997,5,13,35.77
1997,5,14,35.17
1997,5,15,34.59
1997,5,16,33.94
1997,5,17,33.38
1997,5,18,32.82
1997,5,19,32.21
1997,5,20,31.64
1997,5,21,31.06
1997,5,22,30.59
1997,5,23,30.13
1997,5,24,29.63
1997,5,25,29.10
1997,5,26,28.58
1997,5,27,28.13
1997,5,28,27.58
1997,5,29,27.12
1997,5,30,26.69
1997,5,31,26.22
1997,6,1,25.70
1997,6,2,25.29
1997,6,3,24.92
1997,6,4,24.51
1997,6,5,24.13
1997,6,6,23.76
1997,6,7,23.37
1997,6,8,22.98
1997,6,9,22.55
1997,6,10,22.12
1997,6,11,21.72
1997,6,12,21.35
1997,6,13,20.98
1997,6,14,20.63
1997,6,15,20.26
1997,6,16,19.85
1997,6,17,19.53
1997,6,18,19.26
1997,6,19,18.96
1997,6,20,18.64
1997,6,21,18.28
1997,6,22,17.93
1997,6,23,17.68
1997,6,24,17.40
1997,6,25,17.08
1997,6,26,16.73
1997,6,27,16.43
1997,6,28,16.17
1997,6,29,16.05
1997,6,30,15.76
1997,7,1,15.45
1997,7,2,15.13
1997,7,3,14.83
1997,7,4,14.59
1997,7,5,14.40
1997,7,6,14.14
1997,7,7,13.90
1997,7,8,13.69
1997,7,9,13.42
1997,7,10,13.21
1997,7,11,12.99
1997,7,12,12.71
1997,7,13,12.45
1997,7,14,12.20
1997,7,15,12.00
1997,7,16,11.85
1997,7,17,11.64
1997,7,18,11.47
1997,7,19,11.27
1997,7,20,11.09
1997,7,21,10.90
1997,7,22,10.69
1997,7,23,10.49
1997,7,24,10.31
1997,7,25,10.14
1997,7,26,9.99
1997,7,27,9.81
1997,7,28,9.66
1997,7,29,9.48
1997,7,30,9.30
1997,7,31,9.11
1997,8,1,8.92
1997,8,2,8.75
1997,8,3,8.64
1997,8,4,8.51
1997,8,5,8.35
1997,8,6,8.20
1997,8,7,8.07
1997,8,8,7.95
1997,8,9,7.80
1997,8,10,8.13
1997,8,11,7.71
1997,8,12,7.51
1997,8,13,7.37
1997,8,14,7.24
1997,8,15,7.08
1997,8,16,6.95
1997,8,17,6.81
1997,8,18,6.67
1997,8,19,8.98
1997,8,20,8.06
1997,8,21,6.84
1997,8,22,6.42
1997,8,23,6.27
1997,8,24,6.19
1997,8,25,6.10
1997,8,26,5.98
1997,8,27,5.87
1997,8,28,5.77
1997,8,29,5.68
1997,8,30,5.57
1997,8,31,5.45
1997,9,1,5.34
1997,9,2,5.25
1997,9,3,5.17
1997,9,4,5.04
1997,9,5,4.95
1997,9,6,4.86
1997,9,7,4.80
1997,9,8,4.75
1997,9,9,4.67
1997,9,10,4.60
1997,9,11,4.50
1997,9,12,4.36
1997,9,13,4.28
1997,9,14,4.22
1997,9,15,4.19
1997,9,16,4.15
1997,9,17,4.10
1997,9,18,4.01
1997,9,19,3.92
1997,9,20,3.86
1997,9,21,3.78
1997,9,22,3.70
1997,9,23,3.63
1997,9,24,3.57
1997,9,25,18.68
1997,9,26,9.18
1997,9,27,5.30
1997,9,28,4.12
1997,9,29,3.74
1997,9,30,3.60
1997,10,1,3.56
1997,10,2,3.51
1997,10,3,8.23
1997,10,4,40.53
1997,10,5,42.05
1997,10,6,191.92
1997,10,7,256.53
1997,10,8,224.49
1997,10,9,218.11
1997,10,10,103.70
1997,10,11,46.09
1997,10,12,26.68
1997,10,13,20.69
1997,10,14,18.83
1997,10,15,18.09
1997,10,16,17.61
1997,10,17,17.30
1997,10,18,17.05
1997,10,19,16.79
1997,10,20,16.54
1997,10,21,16.28
1997,10,22,16.01
1997,10,23,15.73
1997,10,24,15.46
1997,10,25,15.23
1997,10,26,15.01
1997,10,27,14.76
1997,10,28,14.50
1997,10,29,14.25
1997,10,30,14.01
1997,10,31,13.77
1997,11,1,13.55
1997,11,2,13.33
1997,11,3,13.10
1997,11,4,12.85
1997,11,5,12.63
1997,11,6,12.42
1997,11,7,31.31
1997,11,8,128.37
1997,11,9,67.07
1997,11,10,30.22
1997,11,11,18.94
1997,11,12,15.54
1997,11,13,41.97
1997,11,14,26.36
1997,11,15,18.44
1997,11,16,15.42
1997,11,17,14.32
1997,11,18,13.85
1997,11,19,108.85
1997,11,20,58.83
1997,11,21,27.06
1997,11,22,104.13
1997,11,23,73.02
1997,11,24,33.35
1997,11,25,32.90
1997,11,26,22.68
1997,11,27,18.55
1997,11,28,17.04
1997,11,29,16.43
1997,11,30,16.06
1997,12,1,15.78
1997,12,2,15.52
1997,12,3,15.26
1997,12,4,15.00
1997,12,5,14.74
1997,12,6,14.49
1997,12,7,14.24
1997,12,8,13.99
1997,12,9,13.76
1997,12,10,13.53
1997,12,11,13.32
1997,12,12,13.10
1997,12,13,12.88
1997,12,14,42.79
1997,12,15,29.90
1997,12,16,19.42
1997,12,17,14.90
1997,12,18,13.28
1997,12,19,12.66
1997,12,20,12.33
1997,12,21,12.10
1997,12,22,12.52
1997,12,23,11.89
1997,12,24,25.46
1997,12,25,15.18
1997,12,26,12.37
1997,12,27,11.47
1997,12,28,11.11
1997,12,29,10.88
1997,12,30,10.69
1997,12,31,10.50
1998,1,1,10.33
1998,1,2,10.15
1998,1,3,9.98
1998,1,4,9.81
1998,1,5,9.65
1998,1,6,9.48
1998,1,7,9.33
1998,1,8,9.18
1998,1,9,9.03
1998,1,10,8.88
1998,1,11,8.73
1998,1,12,8.59
1998,1,13,8.45
1998,1,14,8.30
1998,1,15,8.17
1998,1,16,8.03
1998,1,17,18.37
1998,1,18,9.57
1998,1,19,8.13
1998,1,20,7.75
1998,1,21,7.58
1998,1,22,7.44
1998,1,23,7.31
1998,1,24,7.19
1998,1,25,7.07
1998,1,26,6.95
1998,1,27,6.82
1998,1,28,49.18
1998,1,29,70.28
1998,1,30,27.61
1998,1,31,13.98
1998,2,1,11.17
1998,2,2,9.28
1998,2,3,8.44
1998,2,4,8.08
1998,2,5,7.87
1998,2,6,7.71
1998,2,7,7.58
1998,2,8,7.45
1998,2,9,21.87
1998,2,10,72.95
1998,2,11,27.74
1998,2,12,47.64
1998,2,13,23.41
1998,2,14,13.59
1998,2,15,10.26
1998,2,16,64.63
1998,2,17,27.81
1998,2,18,15.01
1998,2,19,11.06
1998,2,20,9.88
1998,2,21,184.05
1998,2,22,262.00
1998,2,23,192.15
1998,2,24,79.24
1998,2,25,37.36
1998,2,26,104.04
1998,2,27,54.37
1998,2,28,28.28
1998,3,1,21.99
1998,3,2,20.21
1998,3,3,19.53
1998,3,4,19.12
1998,3,5,51.92
1998,3,6,132.00
1998,3,7,177.22
1998,3,8,219.24
1998,3,9,136.70
1998,3,10,61.31
1998,3,11,67.55
1998,3,12,44.00
1998,3,13,32.65
1998,3,14,28.25
1998,3,15,26.60
1998,3,16,32.07
1998,3,17,46.96
1998,3,18,123.47
1998,3,19,72.60
1998,3,20,41.02
1998,3,21,30.48
1998,3,22,27.18
1998,3,23,130.51
1998,3,24,226.84
1998,3,25,245.73
1998,3,26,234.68
1998,3,27,276.55
1998,3,28,368.43
1998,3,29,366.18
1998,3,30,332.28
1998,3,31,392.81
1998,4,1,332.44
1998,4,2,251.20
1998,4,3,183.53
1998,4,4,131.87
1998,4,5,111.94
1998,4,6,210.58
1998,4,7,160.27
1998,4,8,202.73
1998,4,9,279.27
1998,4,10,236.98
1998,4,11,141.78
1998,4,12,120.43
1998,4,13,122.89
1998,4,14,87.21
1998,4,15,73.36
1998,4,16,70.73
1998,4,17,175.20
1998,4,18,271.79
1998,4,19,277.98
1998,4,20,175.73
1998,4,21,135.55
1998,4,22,136.76
1998,4,23,123.56
1998,4,24,108.38
1998,4,25,90.18
1998,4,26,80.90
1998,4,27,74.76
1998,4,28,70.02
1998,4,29,67.03
1998,4,30,65.18
1998,5,1,63.83
1998,5,2,62.68
1998,5,3,61.58
1998,5,4,60.52
1998,5,5,59.49
1998,5,6,58.51
1998,5,7,57.55
1998,5,8,56.62
1998,5,9,55.65
1998,5,10,54.70
1998,5,11,53.78
1998,5,12,52.89
1998,5,13,52.00
1998,5,14,51.08
1998,5,15,50.25
1998,5,16,49.44
1998,5,17,48.64
1998,5,18,102.97
1998,5,19,106.79
1998,5,20,71.16
1998,5,21,55.19
1998,5,22,49.15
1998,5,23,46.78
1998,5,24,45.54
1998,5,25,44.62
1998,5,26,43.84
1998,5,27,43.10
1998,5,28,72.85
1998,5,29,47.84
1998,5,30,42.82
1998,5,31,41.14
1998,6,1,40.26
1998,6,2,39.57
1998,6,3,38.89
1998,6,4,38.25
1998,6,5,95.27
1998,6,6,259.98
1998,6,7,250.25
1998,6,8,131.66
1998,6,9,71.97
1998,6,10,52.46
1998,6,11,45.22
1998,6,12,42.94
1998,6,13,41.89
1998,6,14,41.10
1998,6,15,40.56
1998,6,16,48.41
1998,6,17,44.66
1998,6,18,40.85
1998,6,19,38.74
1998,6,20,37.62
1998,6,21,36.83
1998,6,22,36.15
1998,6,23,35.48
1998,6,24,34.88
1998,6,25,34.30
1998,6,26,33.72
1998,6,27,33.16
1998,6,28,32.61
1998,6,29,32.09
1998,6,30,31.57
1998,7,1,31.01
1998,7,2,30.46
1998,7,3,29.93
1998,7,4,29.42
1998,7,5,28.93
1998,7,6,28.45
1998,7,7,27.93
1998,7,8,27.42
1998,7,9,27.39
1998,7,10,29.34
1998,7,11,27.07
1998,7,12,26.00
1998,7,13,25.39
1998,7,14,24.92
1998,7,15,24.53
1998,7,16,24.12
1998,7,17,23.69
1998,7,18,23.27
1998,7,19,22.88
1998,7,20,24.68
1998,7,21,41.13
1998,7,22,27.53
1998,7,23,23.12
1998,7,24,21.69
1998,7,25,21.07
1998,7,26,20.64
1998,7,27,20.29
1998,7,28,19.96
1998,7,29,19.60
1998,7,30,19.26
1998,7,31,18.95
1998,8,1,18.66
1998,8,2,18.35
1998,8,3,18.01
1998,8,4,17.71
1998,8,5,17.43
1998,8,6,17.28
1998,8,7,16.88
1998,8,8,16.59
1998,8,9,16.29
1998,8,10,15.99
1998,8,11,15.71
1998,8,12,15.43
1998,8,13,15.14
1998,8,14,14.93
1998,8,15,14.71
1998,8,16,14.41
1998,8,17,14.11
1998,8,18,13.90
1998,8,19,13.73
1998,8,20,13.52
1998,8,21,13.26
1998,8,22,13.04
1998,8,23,12.87
1998,8,24,12.68
1998,8,25,12.46
1998,8,26,12.23
1998,8,27,11.99
1998,8,28,11.77
1998,8,29,11.61
1998,8,30,11.45
1998,8,31,11.24
1998,9,1,11.06
1998,9,2,10.91
1998,9,3,10.73
1998,9,4,10.53
1998,9,5,10.34
1998,9,6,10.15
1998,9,7,9.95
1998,9,8,9.76
1998,9,9,9.61
1998,9,10,9.45
1998,9,11,9.32
1998,9,12,9.15
1998,9,13,8.97
1998,9,14,8.80
1998,9,15,8.65
1998,9,16,8.49
1998,9,17,8.33
1998,9,18,8.17
1998,9,19,8.01
1998,9,20,7.94
1998,9,21,7.86
1998,9,22,7.74
1998,9,23,7.61
1998,9,24,7.50
1998,9,25,7.35
1998,9,26,7.20
1998,9,27,30.58
1998,9,28,18.20
1998,9,29,10.62
1998,9,30,8.14
1998,10,1,7.39
1998,10,2,7.08
1998,10,3,6.92
1998,10,4,6.80
1998,10,5,6.68
1998,10,6,6.55
1998,10,7,6.45
1998,10,8,6.36
1998,10,9,6.26
1998,10,10,6.16
1998,10,11,6.09
1998,10,12,6.00
1998,10,13,5.93
1998,10,14,5.85
1998,10,15,5.74
1998,10,16,5.63
1998,10,17,5.52
1998,10,18,5.41
1998,10,19,5.32
1998,10,20,5.27
1998,10,21,5.21
1998,10,22,5.13
1998,10,23,5.02
1998,10,24,4.92
1998,10,25,4.81
1998,10,26,4.73
1998,10,27,4.67
1998,10,28,4.59
1998,10,29,4.53
1998,10,30,4.44
1998,10,31,4.35
1998,11,1,4.28
1998,11,2,5.22
1998,11,3,4.76
1998,11,4,4.29
1998,11,5,4.08
1998,11,6,3.98
1998,11,7,3.92
1998,11,8,3.84
1998,11,9,3.77
1998,11,10,18.86
1998,11,11,185.12
1998,11,12,209.60
1998,11,13,104.38
1998,11,14,184.08
1998,11,15,110.82
1998,11,16,48.01
1998,11,17,25.22
1998,11,18,17.95
1998,11,19,15.74
1998,11,20,14.97
1998,11,21,14.68
1998,11,22,16.11
1998,11,23,15.40
1998,11,24,14.50
1998,11,25,13.92
1998,11,26,13.56
1998,11,27,13.29
1998,11,28,13.04
1998,11,29,15.12
1998,11,30,14.04
1998,12,1,13.04
1998,12,2,12.47
1998,12,3,12.12
1998,12,4,11.87
1998,12,5,22.71
1998,12,6,54.80
1998,12,7,28.78
1998,12,8,17.69
1998,12,9,13.71
1998,12,10,12.36
1998,12,11,11.85
1998,12,12,11.57
1998,12,13,11.37
1998,12,14,11.18
1998,12,15,10.98
1998,12,16,40.20
1998,12,17,21.77
1998,12,18,14.49
1998,12,19,11.93
1998,12,20,11.05
1998,12,21,77.17
1998,12,22,165.54
1998,12,23,129.32
1998,12,24,69.54
1998,12,25,86.39
1998,12,26,47.63
1998,12,27,29.40
1998,12,28,21.27
1998,12,29,18.12
1998,12,30,16.92
1998,12,31,16.37
1999,1,1,16.03
1999,1,2,15.74
1999,1,3,15.47
1999,1,4,15.22
1999,1,5,14.96
1999,1,6,14.71
1999,1,7,14.47
1999,1,8,14.23
1999,1,9,13.99
1999,1,10,13.76
1999,1,11,13.53
1999,1,12,13.30
1999,1,13,13.08
1999,1,14,12.86
1999,1,15,12.65
1999,1,16,12.44
1999,1,17,12.22
1999,1,18,12.01
1999,1,19,11.80
1999,1,20,11.61
1999,1,21,12.70
1999,1,22,62.78
1999,1,23,30.27
1999,1,24,17.59
1999,1,25,13.42
1999,1,26,12.11
1999,1,27,11.61
1999,1,28,184.74
1999,1,29,239.31
1999,1,30,166.58
1999,1,31,70.71
1999,2,1,34.96
1999,2,2,23.78
1999,2,3,20.50
1999,2,4,19.42
1999,2,5,18.92
1999,2,6,18.56
1999,2,7,18.25
1999,2,8,17.94
1999,2,9,17.64
1999,2,10,17.35
1999,2,11,17.07
1999,2,12,16.78
1999,2,13,16.50
1999,2,14,16.22
1999,2,15,15.95
1999,2,16,15.67
1999,2,17,15.41
1999,2,18,15.16
1999,2,19,14.90
1999,2,20,14.64
1999,2,21,91.29
1999,2,22,71.72
1999,2,23,32.92
1999,2,24,20.58
1999,2,25,16.97
1999,2,26,15.86
1999,2,27,156.42
1999,2,28,255.63
1999,3,1,271.76
1999,3,2,232.31
1999,3,3,112.69
1999,3,4,53.33
1999,3,5,35.02
1999,3,6,29.61
1999,3,7,46.40
1999,3,8,120.58
1999,3,9,113.29
1999,3,10,126.52
1999,3,11,103.82
1999,3,12,69.98
1999,3,13,52.53
1999,3,14,62.50
1999,3,15,81.94
1999,3,16,57.65
1999,3,17,41.18
1999,3,18,34.02
1999,3,19,44.80
1999,3,20,47.37
1999,3,21,45.39
1999,3,22,171.71
1999,3,23,320.28
1999,3,24,349.93
1999,3,25,273.43
1999,3,26,144.78
1999,3,27,79.61
1999,3,28,54.95
1999,3,29,46.84
1999,3,30,50.10
1999,3,31,44.19
1999,4,1,41.77
1999,4,2,40.58
1999,4,3,39.79
1999,4,4,39.51
1999,4,5,206.35
1999,4,6,353.67
1999,4,7,384.38
1999,4,8,330.44
1999,4,9,192.83
1999,4,10,170.53
1999,4,11,262.80
1999,4,12,304.46
1999,4,13,238.57
1999,4,14,144.83
1999,4,15,108.72
1999,4,16,79.45
1999,4,17,67.03
1999,4,18,62.24
1999,4,19,108.04
1999,4,20,114.67
1999,4,21,80.30
1999,4,22,65.35
1999,4,23,59.65
1999,4,24,57.31
1999,4,25,56.02
1999,4,26,55.02
1999,4,27,54.13
1999,4,28,53.22
1999,4,29,52.29
1999,4,30,51.37
1999,5,1,50.46
1999,5,2,49.57
1999,5,3,48.73
1999,5,4,47.97
1999,5,5,47.23
1999,5,6,46.46
1999,5,7,45.65
1999,5,8,44.88
1999,5,9,44.12
1999,5,10,43.33
1999,5,11,42.56
1999,5,12,41.87
1999,5,13,41.20
1999,5,14,40.53
1999,5,15,39.82
1999,5,16,39.14
1999,5,17,38.47
1999,5,18,37.85
1999,5,19,37.22
1999,5,20,36.62
1999,5,21,36.01
1999,5,22,35.37
1999,5,23,34.78
1999,5,24,34.19
1999,5,25,33.59
1999,5,26,226.10
1999,5,27,306.07
1999,5,28,250.28
1999,5,29,128.62
1999,5,30,71.61
1999,5,31,165.54
1999,6,1,125.54
1999,6,2,73.99
1999,6,3,53.11
1999,6,4,45.81
1999,6,5,43.21
1999,6,6,41.95
1999,6,7,41.14
1999,6,8,40.43
1999,6,9,39.79
1999,6,10,39.13
1999,6,11,38.50
1999,6,12,37.86
1999,6,13,37.18
1999,6,14,36.50
1999,6,15,35.92
1999,6,16,35.34
1999,6,17,34.74
1999,6,18,34.16
1999,6,19,33.58
1999,6,20,33.02
1999,6,21,32.44
1999,6,22,31.90
1999,6,23,36.72
1999,6,24,101.84
1999,6,25,126.04
1999,6,26,77.07
1999,6,27,49.11
1999,6,28,37.64
1999,6,29,33.48
1999,6,30,31.87
1999,7,1,31.04
1999,7,2,30.43
1999,7,3,29.86
1999,7,4,29.33
1999,7,5,28.82
1999,7,6,28.28
1999,7,7,27.83
1999,7,8,27.33
1999,7,9,26.88
1999,7,10,26.47
1999,7,11,26.01
1999,7,12,80.19
1999,7,13,89.59
1999,7,14,48.31
1999,7,15,33.02
1999,7,16,27.90
1999,7,17,26.16
1999,7,18,25.40
1999,7,19,24.89
1999,7,20,24.39
1999,7,21,24.03
1999,7,22,23.69
1999,7,23,23.29
1999,7,24,22.87
1999,7,25,22.47
1999,7,26,22.08
1999,7,27,21.66
1999,7,28,21.30
1999,7,29,20.97
1999,7,30,20.64
1999,7,31,20.32
1999,8,1,19.95
1999,8,2,19.61
1999,8,3,19.25
1999,8,4,18.89
1999,8,5,18.57
1999,8,6,18.28
1999,8,7,17.96
1999,8,8,17.65
1999,8,9,17.37
1999,8,10,17.05
1999,8,11,16.73
1999,8,12,16.41
1999,8,13,16.19
1999,8,14,15.98
1999,8,15,15.77
1999,8,16,15.51
1999,8,17,15.24
1999,8,18,14.97
1999,8,19,14.71
1999,8,20,14.49
1999,8,21,14.22
1999,8,22,13.91
1999,8,23,13.68
1999,8,24,13.48
1999,8,25,13.26
1999,8,26,13.03
1999,8,27,12.77
1999,8,28,12.55
1999,8,29,12.37
1999,8,30,12.17
1999,8,31,11.91
1999,9,1,11.67
1999,9,2,11.50
1999,9,3,11.32
1999,9,4,11.14
1999,9,5,10.99
1999,9,6,10.80
1999,9,7,10.62
1999,9,8,10.45
1999,9,9,10.29
1999,9,10,10.13
1999,9,11,9.94
1999,9,12,9.76
1999,9,13,9.55
1999,9,14,9.36
1999,9,15,9.22
1999,9,16,9.07
1999,9,17,8.93
1999,9,18,8.77
1999,9,19,8.64
1999,9,20,11.03
1999,9,21,12.66
1999,9,22,10.91
1999,9,23,9.32
1999,9,24,8.50
1999,9,25,18.59
1999,9,26,206.14
1999,9,27,324.46
1999,9,28,286.20
1999,9,29,177.78
1999,9,30,202.74
1999,10,1,129.51
1999,10,2,118.57
1999,10,3,149.31
1999,10,4,76.31
1999,10,5,44.40
1999,10,6,33.03
1999,10,7,29.26
1999,10,8,27.87
1999,10,9,27.15
1999,10,10,26.66
1999,10,11,26.21
1999,10,12,25.78
1999,10,13,25.34
1999,10,14,24.86
1999,10,15,24.47
1999,10,16,24.13
1999,10,17,23.75
1999,10,18,23.37
1999,10,19,22.96
1999,10,20,22.58
1999,10,21,22.22
1999,10,22,21.83
1999,10,23,21.42
1999,10,24,21.02
1999,10,25,20.68
1999,10,26,20.37
1999,10,27,20.03
1999,10,28,19.69
1999,10,29,19.39
1999,10,30,19.07
1999,10,31,18.75
1999,11,1,20.14
1999,11,2,18.96
1999,11,3,18.11
1999,11,4,92.90
1999,11,5,91.47
1999,11,6,47.25
1999,11,7,28.60
1999,11,8,21.95
1999,11,9,19.73
1999,11,10,18.91
1999,11,11,21.77
1999,11,12,22.43
1999,11,13,20.16
1999,11,14,18.49
1999,11,15,17.61
1999,11,16,17.15
1999,11,17,16.82
1999,11,18,63.09
1999,11,19,145.99
1999,11,20,76.13
1999,11,21,40.67
1999,11,22,26.18
1999,11,23,21.16
1999,11,24,19.46
1999,11,25,18.77
1999,11,26,18.37
1999,11,27,59.45
1999,11,28,31.40
1999,11,29,21.92
1999,11,30,68.28
1999,12,1,170.00
1999,12,2,111.98
1999,12,3,159.48
1999,12,4,208.46
1999,12,5,128.78
1999,12,6,208.55
1999,12,7,227.51
1999,12,8,121.53
1999,12,9,124.98
1999,12,10,103.10
1999,12,11,58.78
1999,12,12,41.98
1999,12,13,36.26
1999,12,14,34.22
1999,12,15,33.26
1999,12,16,55.47
1999,12,17,39.36
1999,12,18,33.99
1999,12,19,32.01
1999,12,20,31.09
1999,12,21,34.95
1999,12,22,89.95
1999,12,23,55.54
1999,12,24,37.56
1999,12,25,31.90
1999,12,26,29.99
1999,12,27,29.14
1999,12,28,28.57
1999,12,29,28.09
1999,12,30,27.61
1999,12,31,27.14
